time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/std,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/value_loss,eval/mean_reward,eval/mean_ep_length
11100,14887,1110,56.8134036,0,3.18,0.947067499,0.0003,-4.089590311,0.004778248,1109,6.59E-05,0,846.5529785,0.2,-0.050366759,1500.055542,,
11110,14890,1111,54.73846123,0,3.19,0.947044551,0.0003,-4.089534044,-0.000423378,1110,2.20E-05,0,457.9586182,0.2,0.156604528,693.8205109,,
11120,,,,,,0.947028399,0.0003,-4.089452028,0.003622079,1111,3.81E-05,0,547.9775391,0.2,-0.249484897,1144.819336,23.95364761,5
11120,14899,1112,53.75407785,0,3.2,,,,,,,,,,,,,
11130,14904,1113,53.94120596,0,3.2,0.947013557,0.0003,-4.089403629,0.000949585,1112,1.88E-06,0,523.5980835,0.2,0.020479023,805.3618469,,
11140,14937,1114,50.95271578,0,3.15,0.947000861,0.0003,-4.089353561,-0.000540182,1113,5.84E-07,0,4260.57959,0.2,-0.008028865,7041.665283,,
11150,15052,1115,49.63792517,0,3.12,0.946883082,0.0003,-4.08932209,0.00051496,1114,1.14E-06,0,382.0477295,0.2,0.022351444,890.4681396,,
11160,,,,,,0.946673393,0.0003,-4.088779688,-0.005810905,1115,0.000113386,0,1065.649658,0.2,-0.110286474,2269.525879,56.89432526,3
11160,15059,1116,48.04384801,0,3.11,,,,,,,,,,,,,
11170,15062,1117,50.47708205,0,3.15,0.946490169,0.0003,-4.088135004,0.009015393,1116,0.000341928,0,499.2187805,0.2,-0.114131808,1140.074585,,
11180,15065,1118,51.67108622,0,3.16,0.94633764,0.0003,-4.087576151,0.002316761,1117,6.89E-05,0,4579.156738,0.2,0.110066116,7181.298584,,
11190,15069,1119,49.89340889,0,3.17,0.946197689,0.0003,-4.087096691,0.001441592,1118,2.27E-05,0,750.241272,0.2,-0.059341311,915.5675354,,
11200,,,,,,0.946092606,0.0003,-4.08667922,0.003360194,1119,8.80E-05,0,1095.441528,0.2,-0.184221983,1738.131531,24.95051956,4
11200,15079,1120,48.70844329,0,3.13,,,,,,,,,,,,,
11210,15081,1121,49.05923369,0,3.12,0.946017265,0.0003,-4.086352348,-0.000734252,1120,6.76E-06,0,886.8266602,0.2,-0.061877131,1166.741516,,
11220,15084,1122,50.4180114,0,3.16,0.945969045,0.0003,-4.086146832,0.000348562,1121,3.12E-05,0,1688.309692,0.2,-0.00976181,5055.881714,,
11230,15087,1123,52.3669583,0,3.18,0.945909142,0.0003,-4.085975409,-0.000368783,1122,1.13E-05,0,7094.849121,0.2,-0.061833024,8921.986206,,
11240,,,,,,0.94585228,0.0003,-4.085777044,0.000428212,1123,3.15E-05,0,758.8881226,0.2,0.048942089,1699.075562,46.74554825,5
11240,15098,1124,51.77153897,0,3.17,,,,,,,,,,,,,
11250,15102,1125,53.15363002,0,3.23,0.945812106,0.0003,-4.0855968,-0.0016747,1124,1.58E-05,0,724.1030273,0.2,0.015363574,1743.492798,,
11260,15105,1126,53.5587295,0,3.27,0.945787668,0.0003,-4.085464716,0.001399747,1125,3.36E-06,0,950.6431274,0.2,-0.20272398,1892.846069,,
11270,15108,1127,53.88649958,0,3.27,0.945836425,0.0003,-4.085428476,0.000803447,1126,4.24E-06,0,416.1302795,0.2,-0.031053782,654.7958527,,
11280,,,,,,0.94588232,0.0003,-4.085562706,0.000369275,1127,3.70E-07,0,2859.060547,0.2,0.00718981,7279.135498,54.98734283,2
11280,15115,1128,53.36458768,0,3.26,,,,,,,,,,,,,
11290,15117,1129,53.10075741,0,3.26,0.945926309,0.0003,-4.085689068,0.000412178,1128,2.43E-06,0,346.752594,0.2,0.067321777,1015.168274,,
11300,15121,1130,53.65296516,0,3.27,0.945973873,0.0003,-4.085812569,-0.00039987,1129,2.98E-07,0,2978.834961,0.2,0.044614673,6502.988037,,
11310,15126,1131,55.64647617,0,3.29,0.946018577,0.0003,-4.085951567,-0.000640106,1130,9.89E-07,0,592.0037842,0.2,-0.146608591,974.8281555,,
11320,,,,,,0.946054161,0.0003,-4.086075068,-0.000324017,1131,1.57E-06,0,6463.362305,0.2,0.03641212,8076.299438,59.65972424,3
11320,15135,1132,54.79216301,0,3.25,,,,,,,,,,,,,
11330,15138,1133,54.08053976,0,3.18,0.946087062,0.0003,-4.086178064,-0.000189707,1132,1.91E-07,0,1306.33728,0.2,0.032757223,1691.150635,,
11340,15142,1134,54.23316482,0,3.15,0.946055412,0.0003,-4.086217642,0.004609966,1133,8.55E-05,0,539.7868652,0.2,0.133311272,962.7720947,,
11350,15145,1135,53.72265663,0,3.12,0.946021259,0.0003,-4.086103678,-0.001681513,1134,3.16E-05,0,1793.666504,0.2,-0.075011015,4551.954834,,
11360,,,,,,0.945988357,0.0003,-4.0859828,0.002368402,1135,8.68E-06,0,2171.632324,0.2,-0.008776784,2525.486542,33.23081207,2
11360,15193,1136,50.47112705,0,3.02,,,,,,,,,,,,,
11370,15196,1137,53.40957694,0,3.06,0.945961118,0.0003,-4.08587265,-0.000706363,1136,5.85E-06,0,463.4393311,0.2,0.213549078,994.8278809,,
11380,15199,1138,54.00387882,0,3.03,0.945942402,0.0003,-4.085779905,0.000173461,1137,1.51E-06,0,1356.753906,0.2,0.008270204,7168.890747,,
11390,15203,1139,54.23309739,0,3,0.945931613,0.0003,-4.085720301,-0.000699693,1138,8.64E-07,0,585.4304199,0.2,0.000263751,1170.374817,,
11400,,,,,,0.945922732,0.0003,-4.085675001,-0.000326967,1139,2.39E-06,0,509.724762,0.2,0.022940814,1927.540955,56.67977142,4
11400,15240,1140,54.67471987,0,2.98,,,,,,,,,,,,,
11410,15255,1141,55.9725509,0,2.97,0.945897996,0.0003,-4.085643053,-0.00025034,1140,2.77E-06,0,786.9216309,0.2,0.044567764,1317.805481,,
11420,15257,1142,56.94488256,0,2.99,0.945860088,0.0003,-4.085535049,-0.00596731,1141,5.26E-05,0,532.5668335,0.2,-0.029200077,1869.038025,,
11430,15260,1143,57.90592105,0,3.05,0.94584167,0.0003,-4.085431814,0.003071953,1142,2.39E-05,0,704.9998779,0.2,-0.179051042,2256.869568,,
11440,,,,,,0.945828795,0.0003,-4.085384846,0.000721079,1143,4.26E-05,0,469.835968,0.2,-0.026694655,1541.702698,46.02772522,3
11440,15270,1144,55.83150621,0,3.04,,,,,,,,,,,,,
11450,15274,1145,56.89724111,0,3.04,0.945805907,0.0003,-4.085333586,0.001377391,1144,1.92E-05,0,607.7247925,0.2,0.176363647,854.2045135,,
11460,15277,1146,60.05244464,0,3.04,0.945779979,0.0003,-4.085259914,-6.36E-05,1145,4.63E-06,0,3124.951416,0.2,0.059731185,3752.614319,,
11470,15281,1147,59.46127001,0,3.03,0.945761859,0.0003,-4.085179567,0.000705329,1146,2.78E-06,0,620.6752319,0.2,-0.058583498,10621.29004,,
11480,,,,,,0.945750594,0.0003,-4.085129261,0.000592387,1147,2.09E-06,0,2552.729004,0.2,-0.022687078,4872.871582,24.2175312,2
11480,15364,1148,58.30996133,0,2.96,,,,,,,,,,,,,
11490,15367,1149,57.96692742,0,2.95,0.945741355,0.0003,-4.085090876,-0.001133764,1148,2.69E-06,0,826.269043,0.2,-0.077770233,1650.555908,,
11500,15370,1150,59.93807608,0,3.01,0.945741177,0.0003,-4.08507061,-0.000574303,1149,1.46E-05,0,1348.245728,0.2,0.015517652,2595.0802,,
11510,15373,1151,59.92248573,0,2.99,0.945739686,0.0003,-4.085067511,-0.002023369,1150,6.73E-06,0,1346.098145,0.2,0.037272036,5633.187622,,
11520,,,,,,0.945710063,0.0003,-4.085044861,0.000168312,1151,4.18E-06,0,1779.798096,0.2,-0.012113094,2297.825745,4.882987976,2
11520,15381,1152,56.63422446,0,2.93,,,,,,,,,,,,,
11530,15383,1153,60.05740407,0,2.96,0.945686698,0.0003,-4.084958553,0.00119409,1152,3.78E-05,0,3549.114502,0.2,0.008219719,6472.407715,,
11540,15386,1154,63.24615778,0,2.98,0.945661485,0.0003,-4.084888935,-9.63E-05,1153,6.32E-07,0,9039.709961,0.2,-0.04464972,14788.46875,,
11550,15389,1155,62.98635545,0,2.97,0.945637584,0.0003,-4.084816217,0.001406848,1154,1.26E-05,0,2404.763916,0.2,0.033352554,5093.628662,,
11560,,,,,,0.945622146,0.0003,-4.084750175,-0.001374477,1155,6.23E-06,0,1549.760742,0.2,-0.061729789,3153.318604,120.5239506,5
11560,15398,1156,63.45354627,0,2.96,,,,,,,,,,,,,
11570,15402,1157,62.62516818,0,2.92,0.945586085,0.0003,-4.0846982,0.001345682,1156,6.96E-05,0,367.8374023,0.2,-0.02193737,1798.620117,,
11580,15406,1158,59.20699358,0,2.88,0.945546031,0.0003,-4.084582567,-0.00089289,1157,5.86E-06,0,1055.161011,0.2,0.076704085,1647.560425,,
11590,15411,1159,60.82103288,0,2.94,0.945515513,0.0003,-4.084466934,0.004680354,1158,3.20E-05,0,297.9127808,0.2,-0.17047143,1497.91745,,
11600,,,,,,0.945512295,0.0003,-4.084410906,0.011188722,1159,0.00034976,0,1040.952759,0.2,-0.071420074,2088.769531,158.0640793,5
11600,15420,1160,62.555929,0,2.99,,,,,,,,,,,,,
11610,15424,1161,61.61452401,0,2.99,0.945497513,0.0003,-4.08437252,-0.004616413,1160,4.72E-05,0,1061.289185,0.2,-0.073725104,2719.505371,,
11620,15429,1162,60.33791208,0,2.94,0.945481479,0.0003,-4.084334135,-0.000618982,1161,4.33E-05,0,633.9176025,0.2,-0.023554564,1412.793335,,
11630,15432,1163,63.85355564,0,3,0.945462704,0.0003,-4.084284544,-0.001458973,1162,1.76E-05,0,779.2178955,0.2,0.018826187,1388.017517,,
11640,,,,,,0.945442438,0.0003,-4.084224224,-0.001429981,1163,3.40E-05,0,2708.866943,0.2,0.09080267,6235.235107,203.1838036,5
11640,15443,1164,64.81546048,0,3.01,,,,,,,,,,,,,
11650,15447,1165,64.95122844,0,3.06,0.945426166,0.0003,-4.084161997,-0.000864387,1164,1.75E-05,0,3334.313232,0.2,0.004956961,8248.650879,,
11660,15493,1166,66.75396827,0,3.09,0.945415735,0.0003,-4.084113836,0.00136033,1165,3.58E-05,0,874.5166016,0.2,0.110927463,1311.27005,,
11670,15497,1167,67.42159732,0,3.11,0.945437074,0.0003,-4.084109306,-0.001480556,1166,2.47E-05,0,4662.252441,0.2,0.031031191,5271.901733,,
11680,,,,,,0.945457399,0.0003,-4.084184408,-0.000356948,1167,2.24E-05,0,374.1002197,0.2,0.01034838,1069.658234,227.4202309,5
11680,15506,1168,65.10457628,0,3.06,,,,,,,,,,,,,
11690,15531,1169,64.05295066,0,3.02,0.9454602,0.0003,-4.084238529,0.001379293,1168,3.64E-06,0,1304.339722,0.2,-0.02644515,3380.631592,,
11700,15534,1170,64.13386752,0,3.03,0.945451856,0.0003,-4.084250927,0.000486946,1169,4.06E-06,0,624.2566528,0.2,0.102912724,1494.914795,,
11710,15539,1171,63.97791677,0,3.02,0.945434988,0.0003,-4.084212542,-0.006396765,1170,0.000133872,0,1646.016846,0.2,-0.013762116,2484.460999,,
