time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
1347,13470,137.77747464,0,3.24,16120,0.0003,0.24005311727523804,0.001559293339958856,0.9372825622558594,0.2,1885.4898681640625,-4.056532859802246,1.4054775e-05,0.0,1346,4540.0101318359375,,
,13480,,,,,0.0003,0.04798239469528198,0.0007939040544444609,0.9372551441192627,0.2,4508.4296875,-4.056405305862427,4.4763087e-06,0.0,1347,12961.87451171875,230.13698959350586,5.0
1348,13480,134.17025615,0,3.2,16131,,,,,,,,,,,,,
1349,13490,135.19780469,0,3.2,16134,0.0003,0.12173539400100708,-0.0012227953178807205,0.9372249841690063,0.2,5230.6708984375,-4.056309223175049,3.0755998e-06,0.0,1348,8432.008544921875,,
1350,13500,137.09076785999997,0,3.24,16137,0.0003,0.01462167501449585,-7.208585593598826e-05,0.9371926188468933,0.2,3415.374755859375,-4.056203365325928,5.5968762e-06,0.0,1349,13526.16015625,,
1351,13510,143.11503529,0,3.28,16169,0.0003,0.11893266439437866,-0.0011135041480869745,0.9371582865715027,0.2,14132.7197265625,-4.056094646453857,5.25713e-06,0.0,1350,19506.50390625,,
,13520,,,,,0.0003,-0.05300426483154297,0.00022180080122780055,0.9371647238731384,0.2,19282.849609375,-4.0560142993927,7.6889995e-07,0.0,1351,20400.280639648438,81.27022552490234,3.0
1352,13520,142.73925694,0,3.25,16179,,,,,,,,,,,,,
1353,13530,138.39099802999996,0,3.2,16183,0.0003,0.01262730360031128,-0.0009211301803588867,0.9371678233146667,0.2,2851.757080078125,-4.056031227111816,9.310245e-06,0.0,1352,4752.74951171875,,
1354,13540,142.29969251,0,3.27,16186,0.0003,0.2186518907546997,0.00036768317804680706,0.9371641874313354,0.2,2301.640869140625,-4.056032419204712,2.849102e-06,0.0,1353,5122.8056640625,,
1355,13550,143.38139826,0,3.29,16189,0.0003,0.11618578433990479,0.0015115380752845908,0.9371628761291504,0.2,3055.741943359375,-4.056017160415649,3.2484531e-06,0.0,1354,5519.68359375,,
,13560,,,,,0.0003,0.22032219171524048,-0.0002628087939227086,0.9371597766876221,0.2,7292.880859375,-4.0560081005096436,3.707409e-06,0.0,1355,13147.216796875,352.3315544128418,5.0
1356,13560,149.63667174999998,0,3.37,16197,,,,,,,,,,,,,
1357,13570,149.19535871,0,3.36,16246,0.0003,0.19933485984802246,0.0003120303212202913,0.9371581077575684,0.2,10258.0234375,-4.055996894836426,4.9471855e-06,0.0,1356,16191.47802734375,,
1358,13580,149.55636707999997,0,3.38,16249,0.0003,0.016582906246185303,-0.0014214151306077838,0.9371645450592041,0.2,4831.04541015625,-4.055992126464844,7.814169e-06,0.0,1357,8206.83935546875,,
1359,13590,151.94702589999997,0,3.41,16252,0.0003,0.06494063138961792,0.0008433282608173442,0.9371578693389893,0.2,1192.546875,-4.056007146835327,6.604195e-06,0.0,1358,2883.2574462890625,,
,13600,,,,,0.0003,0.07880473136901855,0.0006440162542276084,0.9371395111083984,0.2,4976.3359375,-4.055967569351196,1.192689e-05,0.0,1359,10423.05029296875,270.60055351257324,5.0
1360,13600,156.64190731,0,3.45,16260,,,,,,,,,,,,,
1361,13610,158.45466021000001,0,3.48,16262,0.0003,0.1387859582901001,-0.0004248708661176437,0.9371178150177002,0.2,10453.6875,-4.055891752243042,2.9325486e-06,0.0,1360,16655.02392578125,,
1362,13620,154.09573715,0,3.44,16266,0.0003,0.015930235385894775,0.0008547768346032214,0.9371020793914795,0.2,7630.04638671875,-4.05582070350647,5.5849555e-06,0.0,1361,15614.4833984375,,
1363,13630,142.09907206999998,0,3.28,16306,0.0003,-0.49761962890625,0.0003168925759382546,0.9370815753936768,0.2,2313.540283203125,-4.055760145187378,7.4505806e-07,0.0,1362,4268.2313232421875,,
,13640,,,,,0.0003,0.09047985076904297,-9.399056725678534e-05,0.9370700120925903,0.2,2667.927001953125,-4.0556960105896,5.9604645e-07,0.0,1363,5030.219482421875,383.54320526123047,5.0
1364,13640,140.89461895,0,3.3,16314,,,,,,,,,,,,,
1365,13650,137.09740007,0,3.26,16319,0.0003,-0.19298267364501953,0.00047825574874860166,0.9370586276054382,0.2,5794.78173828125,-4.055651664733887,2.348423e-06,0.0,1364,8014.532958984375,,
1366,13660,134.58997187,0,3.22,16322,0.0003,-0.10791850090026855,-2.8002262842719006e-05,0.9370633959770203,0.2,7043.69091796875,-4.055618762969971,4.2915344e-05,0.0,1365,9325.262939453125,,
1367,13670,126.53376331999998,0,3.16,16326,0.0003,0.01703965663909912,0.004926776979118586,0.9370806217193604,0.2,1159.7449951171875,-4.055631160736084,0.00011735559,0.0,1366,4400.578125,,
,13680,,,,,0.0003,-0.006029605865478516,0.0023230195045469415,0.9371024966239929,0.2,2642.100341796875,-4.055698871612549,2.2256374e-05,0.0,1367,18392.99609375,405.0467224121094,5.0
1368,13680,127.91349093000001,0,3.14,16334,,,,,,,,,,,,,
1369,13690,129.71168649,0,3.14,16338,0.0003,-0.013692975044250488,0.001055944012477994,0.9371129870414734,0.2,10465.6494140625,-4.055754661560059,1.4281273e-05,0.0,1368,16708.56591796875,,
1370,13700,133.88695201,0,3.18,16340,0.0003,-0.08015584945678711,-0.001323163579217912,0.9371136426925659,0.2,3013.464111328125,-4.055774927139282,3.3140184e-06,0.0,1369,6555.073974609375,,
1371,13710,135.80548776,0,3.21,16343,0.0003,0.20259976387023926,7.487535331307527e-05,0.9371163249015808,0.2,5398.931640625,-4.055773019790649,3.192425e-05,0.0,1370,10136.97216796875,,
,13720,,,,,0.0003,-0.03402531147003174,-6.072521209699033e-05,0.9371219873428345,0.2,4075.590576171875,-4.055783033370972,4.3690206e-06,0.0,1371,7450.408935546875,90.38046073913574,5.0
1372,13720,136.74022025,0,3.22,16352,,,,,,,,,,,,,
1373,13730,138.22835568,0,3.25,16356,0.0003,0.10762828588485718,-0.00034288167953500093,0.9370288252830505,0.2,1503.133544921875,-4.055715560913086,1.1837483e-05,0.0,1372,3174.7069091796875,,
1374,13740,135.49132437999998,0,3.21,16359,0.0003,0.026008129119873047,0.000185763838818076,0.9369561076164246,0.2,1976.292724609375,-4.055429697036743,1.0043383e-05,0.0,1373,8766.659545898438,,
1375,13750,139.81559611,0,3.29,16363,0.0003,-0.004362821578979492,0.0004712552006829185,0.9369014501571655,0.2,2886.398681640625,-4.055213928222656,6.0975553e-06,0.0,1374,10524.125732421875,,
,13760,,,,,0.0003,0.06597387790679932,-0.001393783115782199,0.9367758631706238,0.2,1174.19091796875,-4.055041313171387,1.579523e-05,0.0,1375,2924.051025390625,-5.0,1.0
1376,13760,133.75782448,0,3.24,16369,,,,,,,,,,,,,
1377,13770,133.55361615,0,3.24,16372,0.0003,-0.21120309829711914,-0.001613685511983931,0.9365706443786621,0.2,2336.422119140625,-4.054539680480957,3.4278633e-05,0.0,1376,7770.37939453125,,
1378,13780,132.02830407999997,0,3.19,16377,0.0003,-0.050946712493896484,0.0060412406921388495,0.9363695979118347,0.2,7793.9404296875,-4.05386757850647,0.00013273359,0.0,1377,14796.02685546875,,
1379,13790,123.57951710000002,0,3.09,16382,0.0003,0.05989772081375122,-0.011085692234336975,0.9361009001731873,0.2,5026.71484375,-4.053162097930908,0.00049457554,0.0,1378,10553.22216796875,,
,13800,,,,,0.0003,0.050031960010528564,-0.007906079664827814,0.9358901977539062,0.2,3781.5927734375,-4.052351236343384,0.0006395519,0.0,1379,6741.6533203125,152.41813802719116,5.0
1380,13800,124.67357300000002,0,3.09,16391,,,,,,,,,,,,,
1381,13810,121.92539815,0,3.05,16393,0.0003,0.11107128858566284,-0.001938909362070973,0.9357250928878784,0.2,5343.9033203125,-4.051707744598389,1.8781424e-05,0.0,1380,14457.2802734375,,
1382,13820,122.89782610000002,0,3.09,16397,0.0003,0.06316256523132324,0.0007047533988959742,0.9355952143669128,0.2,5180.57421875,-4.051210165023804,8.974075e-05,0.0,1381,15406.77978515625,,
1383,13830,123.89628852,0,3.08,16400,0.0003,0.18299251794815063,-0.0023476182948796165,0.9354642629623413,0.2,1919.2193603515625,-4.050791025161743,4.3809414e-05,0.0,1382,4479.1326904296875,,
,13840,,,,,0.0003,0.08322197198867798,0.00038176774978637695,0.9353630542755127,0.2,10492.7978515625,-4.050396680831909,3.2186508e-05,0.0,1383,16826.40966796875,320.8169403076172,5.0
1384,13840,130.30544413,0,3.14,16407,,,,,,,,,,,,,
1385,13850,130.9282612,0,3.13,16410,0.0003,0.13060826063156128,-0.0027195930480958808,0.9352802038192749,0.2,10034.0126953125,-4.05008864402771,1.590252e-05,0.0,1384,15543.77392578125,,
1386,13860,126.75814510000002,0,3.04,16415,0.0003,0.006654083728790283,0.0022757708560678935,0.935213565826416,0.2,8846.73828125,-4.049838066101074,8.33869e-06,0.0,1385,14406.888671875,,
1387,13870,126.35406037999999,0,3.08,16417,0.0003,-0.048137664794921875,-0.004394429922103704,0.9351612329483032,0.2,8056.77392578125,-4.049635648727417,5.1987172e-05,0.0,1386,20765.77978515625,,
,13880,,,,,0.0003,0.434686541557312,0.004626482911408658,0.935112476348877,0.2,690.9227905273438,-4.049475908279419,3.578663e-05,0.0,1387,1874.0227661132812,43.149147272109985,4.0
1388,13880,122.98858036,0,3.06,16427,,,,,,,,,,,,,
1389,13890,116.69020594000001,0,2.98,16432,0.0003,0.18988680839538574,-0.0015127837890758222,0.9350521564483643,0.2,453.6937561035156,-4.049320459365845,2.1100044e-05,0.0,1388,2813.526611328125,,
1390,13900,108.11186452,0,2.9,16437,0.0003,-0.12173140048980713,0.004158449079841198,0.9349767565727234,0.2,2466.1240234375,-4.049102306365967,8.147955e-05,0.0,1389,5255.885498046875,,
1391,13910,108.2633075,0,2.92,16441,0.0003,0.05843299627304077,-3.3402445114738555e-05,0.9349068999290466,0.2,2615.771484375,-4.048862457275391,3.6537647e-06,0.0,1390,5843.140869140625,,
,13920,,,,,0.0003,0.1243332028388977,-0.002128648804500699,0.9348360300064087,0.2,1388.926025390625,-4.048640966415405,1.2874603e-05,0.0,1391,2938.8131103515625,296.23278045654297,5.0
1392,13920,112.26048150999999,0,2.97,16450,,,,,,,,,,,,,
1393,13930,115.70619875999999,0,3.0,16454,0.0003,-0.08176064491271973,-0.0005258262157439297,0.9347711801528931,0.2,7304.3046875,-4.04841160774231,3.653169e-05,0.0,1392,14234.78466796875,,
1394,13940,122.54649935999998,0,3.05,16457,0.0003,-0.007887721061706543,0.0010640472406517887,0.9347144961357117,0.2,10192.9150390625,-4.048208475112915,1.1944771e-05,0.0,1393,16761.32421875,,
1395,13950,121.75640324,0,3.05,16460,0.0003,0.13645809888839722,-0.0004369914648121309,0.9346694946289062,0.2,3431.203369140625,-4.048034429550171,1.1479855e-05,0.0,1394,14341.218994140625,,
,13960,,,,,0.0003,0.08684343099594116,-0.00047456026077252744,0.9346303939819336,0.2,10333.033203125,-4.047892332077026,1.5258789e-06,0.0,1395,12104.375854492188,290.65213775634766,5.0
1396,13960,126.30542228999998,0,3.06,16469,,,,,,,,,,,,,
1397,13970,127.63170032999999,0,3.08,16472,0.0003,0.26873594522476196,-0.0003947854100232462,0.9345942735671997,0.2,14768.349609375,-4.047767639160156,6.377697e-07,0.0,1396,23602.3505859375,,
1398,13980,132.11635310000003,0,3.12,16475,0.0003,0.13407665491104126,0.00029397606267522747,0.9345843195915222,0.2,1714.132080078125,-4.047657251358032,1.1384487e-06,0.0,1397,3542.3680419921875,,
1399,13990,129.51264177,0,3.11,16479,0.0003,-0.04851698875427246,0.0018954203231258404,0.9345912337303162,0.2,5202.51953125,-4.047656536102295,6.0617926e-06,0.0,1398,9537.43896484375,,
,14000,,,,,0.0003,-0.0036258697509765625,-0.0002960801240989852,0.9345701932907104,0.2,946.9816284179688,-4.0476555824279785,2.2399427e-05,0.0,1399,4123.372375488281,395.44725036621094,5.0
1400,14000,129.59799101000002,0,3.13,16487,,,,,,,,,,,,,
1401,14010,123.70893592,0,3.07,16492,0.0003,0.08849376440048218,0.0022293687332419765,0.9345929622650146,0.2,2546.622314453125,-4.047569513320923,1.707077e-05,0.0,1400,14202.274169921875,,
1402,14020,120.88175858000001,0,3.02,16497,0.0003,-0.12063825130462646,-0.0007249534013680226,0.9346656799316406,0.2,3022.078369140625,-4.04772162437439,5.567074e-06,0.0,1401,6022.8486328125,,
1403,14030,118.34172065000003,0,2.98,16500,0.0003,0.09875810146331787,-0.007139527704566717,0.9348801374435425,0.2,4544.88134765625,-4.048058032989502,0.0002631843,0.0,1402,7728.149169921875,,
,14040,,,,,0.0003,-0.006224632263183594,-0.0030149102676659822,0.9350615739822388,0.2,4783.8505859375,-4.048683166503906,0.00029258133,0.0,1403,8954.71923828125,321.500244140625,5.0
1404,14040,119.93664479,0,3.02,16508,,,,,,,,,,,,,
1405,14050,119.12265314,0,2.98,16513,0.0003,0.2479056715965271,-0.002337235212325872,0.935204029083252,0.2,7452.6796875,-4.049188852310181,8.85725e-05,0.0,1404,14359.9970703125,,
1406,14060,120.15134509,0,2.98,16517,0.0003,-0.06148791313171387,-0.0019463181262837637,0.935297966003418,0.2,4713.36474609375,-4.049572944641113,2.9432775e-05,0.0,1405,8839.4501953125,,
1407,14070,123.89985399,0,3.02,16520,0.0003,0.027434468269348145,-0.0023112685419617307,0.9352776408195496,0.2,2998.345703125,-4.049745559692383,2.8580427e-05,0.0,1406,5193.797607421875,,
,14080,,,,,0.0003,-0.15500497817993164,-0.0026618837844578636,0.9352604746818542,0.2,4870.02734375,-4.049640417098999,9.855032e-05,0.0,1407,12195.6396484375,372.38580322265625,5.0
1408,14080,126.61203574,0,3.04,16529,,,,,,,,,,,,,
1409,14090,129.52730598,0,3.05,16532,0.0003,0.014449715614318848,0.0012006640899926424,0.9352463483810425,0.2,10083.3505859375,-4.049558877944946,3.0207635e-05,0.0,1408,15343.25244140625,,
1410,14100,132.24666198,0,3.11,16537,0.0003,0.03704428672790527,0.0023595213424414396,0.9351191520690918,0.2,4511.56591796875,-4.049393653869629,0.00018496513,0.0,1409,6166.41259765625,,
1411,14110,127.27019858,0,3.05,16542,0.0003,-0.18154001235961914,-0.0006564736482701505,0.9350179433822632,0.2,3389.45263671875,-4.048993825912476,8.890033e-05,0.0,1410,5300.920654296875,,
,14120,,,,,0.0003,0.11441594362258911,0.0005251854658130384,0.9349377155303955,0.2,2051.656982421875,-4.0486767292022705,7.009506e-06,0.0,1411,7068.122802734375,397.68897247314453,5.0
1412,14120,127.84413701999998,0,3.05,16550,,,,,,,,,,,,,
1413,14130,124.32130049,0,3.0,16555,0.0003,0.018068969249725342,0.0023009778000417924,0.9348715543746948,0.2,7936.03125,-4.048421144485474,1.3613701e-05,0.0,1412,28363.47802734375,,
1414,14140,127.25854479,0,3.07,16558,0.0003,-0.0020009279251098633,0.0007039845106184828,0.9348162412643433,0.2,1727.7425537109375,-4.0482096672058105,1.4132262e-05,0.0,1413,4642.2164306640625,,
1415,14150,125.28592907000001,0,3.06,16561,0.0003,0.2798234820365906,-0.00016955733881340862,0.9347738027572632,0.2,5952.1943359375,-4.0480382442474365,1.2040139e-06,0.0,1414,9599.896484375,,
,14160,,,,,0.0003,0.1905423402786255,-0.0033344507683068514,0.9347447752952576,0.2,7445.994140625,-4.0479090213775635,2.4551153e-05,0.0,1415,11331.480712890625,52.1275749206543,2.0
1416,14160,126.29626161,0,3.07,16569,,,,,,,,,,,,,
1417,14170,126.77786047,0,3.09,16572,0.0003,0.003327012062072754,-0.0012291789753362536,0.9346866607666016,0.2,9602.146484375,-4.047786235809326,1.04010105e-05,0.0,1416,13009.75537109375,,
1418,14180,128.77641925,0,3.09,16576,0.0003,-0.11297309398651123,0.0014064609771597958,0.9346387386322021,0.2,3090.378662109375,-4.047598361968994,1.628995e-05,0.0,1417,14389.176513671875,,
1419,14190,131.74284729999997,0,3.09,16579,0.0003,0.17944931983947754,0.0007701039430685341,0.9345992803573608,0.2,5228.53466796875,-4.0474488735198975,2.7000904e-06,0.0,1418,8499.532958984375,,
,14200,,,,,0.0003,-0.014432191848754883,-0.00018643736548273893,0.9345576167106628,0.2,4543.8408203125,-4.047317266464233,4.2915346e-07,0.0,1419,16843.42626953125,365.59355545043945,5.0
1420,14200,138.50209463,0,3.16,16587,,,,,,,,,,,,,
1421,14210,139.23007950000002,0,3.16,16591,0.0003,0.10142648220062256,-0.0005603790399622,0.9345154762268066,0.2,2989.759033203125,-4.0471813678741455,4.3570994e-06,0.0,1420,14842.49365234375,,
1422,14220,143.34311112,0,3.21,16593,0.0003,0.0946539044380188,-0.00030150413513041485,0.9344732761383057,0.2,2248.28662109375,-4.047044992446899,1.0961295e-05,0.0,1421,7917.001953125,,
1423,14230,142.97819157,0,3.17,16596,0.0003,0.27238041162490845,-0.00017989874177004594,0.934435248374939,0.2,4650.205078125,-4.046905755996704,1.2493134e-05,0.0,1422,8911.876953125,,
,14240,,,,,0.0003,-0.1879267692565918,-0.00035023391246791213,0.9344059228897095,0.2,1422.8065185546875,-4.04678750038147,1.4340878e-05,0.0,1423,5370.7283935546875,347.2506217956543,5.0
1424,14240,142.61329652999999,0,3.16,16603,,,,,,,,,,,,,
1425,14250,144.42326337,0,3.19,16608,0.0003,-0.021460533142089844,-0.0011178016429767013,0.9343855381011963,0.2,7713.8818359375,-4.046701669692993,6.5505506e-06,0.0,1424,14324.23583984375,,
1426,14260,136.70931604999998,0,3.11,16612,0.0003,0.08854657411575317,-0.0010726809501644397,0.9343611001968384,0.2,2134.9990234375,-4.046635389328003,8.279086e-06,0.0,1425,5608.774658203125,,
1427,14270,131.21600143999999,0,3.05,16615,0.0003,0.08394616842269897,0.0005827188608229505,0.9343398809432983,0.2,2420.139892578125,-4.046550989151001,8.052588e-06,0.0,1426,5981.271484375,,
,14280,,,,,0.0003,-0.031067848205566406,-0.001781591749749012,0.9343246817588806,0.2,2995.19482421875,-4.046487092971802,2.090931e-05,0.0,1427,7201.357177734375,222.70182418823242,5.0
1428,14280,132.07071310999999,0,3.08,16624,,,,,,,,,,,,,
1429,14290,130.34265134999998,0,3.11,16628,0.0003,0.18943047523498535,0.0016128182411190295,0.9343034625053406,0.2,2217.093017578125,-4.046424865722656,1.3357401e-05,0.0,1428,4986.60595703125,,
1430,14300,132.232239,0,3.12,16633,0.0003,0.0828900933265686,0.00010029077675444142,0.9342952966690063,0.2,2868.3447265625,-4.0463714599609375,2.0921232e-06,0.0,1429,5170.159423828125,,
1431,14310,131.07352380999998,0,3.11,16636,0.0003,-0.004806637763977051,-0.0015623570187015545,0.9342913627624512,0.2,8589.7919921875,-4.046346187591553,4.941225e-06,0.0,1430,13868.87841796875,,
,14320,,,,,0.0003,-0.10930085182189941,0.00027000308618863045,0.9342939257621765,0.2,4571.4248046875,-4.046337604522705,2.5510788e-06,0.0,1431,10114.95703125,258.1179389953613,5.0
1432,14320,130.86516201,0,3.13,16646,,,,,,,,,,,,,
1433,14330,136.46921284000004,0,3.18,16649,0.0003,0.1813032627105713,-0.0009367108345035291,0.9342976808547974,0.2,4929.6552734375,-4.0463480949401855,1.3172627e-06,0.0,1432,11664.3330078125,,
1434,14340,136.8572417,0,3.2,16675,0.0003,0.2141517996788025,-0.0001704096794128418,0.9342948794364929,0.2,2334.2412109375,-4.0463550090789795,1.5258789e-06,0.0,1433,4061.61962890625,,
1435,14350,136.31003376,0,3.18,16756,0.0003,0.08204752206802368,-0.00046242476673796773,0.9342902898788452,0.2,4597.05712890625,-4.0463340282440186,1.5854836e-06,0.0,1434,10165.26318359375,,
,14360,,,,,0.0003,-0.14497292041778564,0.0008187711588107938,0.9343015551567078,0.2,3821.411865234375,-4.046332597732544,3.6895276e-06,0.0,1435,8750.130859375,356.81397247314453,5.0
1436,14360,132.66495883000002,0,3.16,16765,,,,,,,,,,,,,
1437,14370,128.61547165,0,3.13,16844,0.0003,0.11701875925064087,0.0013193190097808838,0.9343029856681824,0.2,2889.26611328125,-4.0463547706604,8.8632105e-06,0.0,1436,11748.914794921875,,
1438,14380,121.76673039999997,0,3.06,16848,0.0003,-0.07341456413269043,-0.001242421590722742,0.9343035221099854,0.2,3953.765625,-4.046350479125977,1.3279915e-05,0.0,1437,6488.47509765625,,
1439,14390,116.70920557,0,3.01,16853,0.0003,-0.019274234771728516,-0.0001887798367534721,0.9343008995056152,0.2,7353.9970703125,-4.046342134475708,3.528595e-06,0.0,1438,16527.79931640625,,
,14400,,,,,0.0003,-0.29447436332702637,0.00020476579375028336,0.9342965483665466,0.2,3857.538818359375,-4.046321392059326,2.795458e-06,0.0,1439,5781.6871337890625,182.75813674926758,4.0
1440,14400,117.01322347000001,0,3.02,16861,,,,,,,,,,,,,
1441,14410,123.29601682000002,0,3.08,16865,0.0003,0.009607136249542236,0.00036648215027490494,0.9342905879020691,0.2,1772.99609375,-4.04628849029541,1.1205674e-06,0.0,1440,7021.117919921875,,
1442,14420,126.44037111999998,0,3.11,16868,0.0003,-0.05187678337097168,-0.0007226824876855886,0.9342905879020691,0.2,16892.052734375,-4.046278238296509,2.8699636e-05,0.0,1441,32793.447265625,,
1443,14430,126.11272075,0,3.12,16872,0.0003,-0.03673958778381348,0.0010234773159027988,0.934302031993866,0.2,8553.37109375,-4.046282529830933,6.824732e-06,0.0,1442,11416.187255859375,,
,14440,,,,,0.0003,-0.14512503147125244,-0.0011666298378258944,0.934328019618988,0.2,7006.1474609375,-4.046324014663696,6.002188e-06,0.0,1443,9231.354248046875,84.11950016021729,5.0
1444,14440,124.75760970999998,0,3.16,16884,,,,,,,,,,,,,
1445,14450,129.25136275,0,3.22,16887,0.0003,0.4764733910560608,0.0018853784305967736,0.9343479871749878,0.2,1356.440673828125,-4.046398639678955,8.749962e-06,0.0,1444,3329.9525146484375,,
1446,14460,132.71650854000004,0,3.25,16890,0.0003,0.011593759059906006,3.9201975596370175e-05,0.9343632459640503,0.2,12436.376953125,-4.046459197998047,1.4305115e-07,0.0,1445,17527.5107421875,,
